ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE
5006,35687,11/18/2011,Not Specified,48,620.23,0.06,Express Air,115.24,12.64,4.98,595,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,11/19/2011
5008,35712,10/23/2012,High,24,134.88,0,Regular Air,-122.21,5.28,8.16,505,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1963,Small Box,10/23/2012
5007,35712,10/23/2012,High,42,3931.17,0.1,Regular Air,1174.02,100.97,7.18,505,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,10/24/2012
5009,35713,10/17/2012,Medium,49,1355.47,0.04,Regular Air,590.04,28.53,1.49,319,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,10/17/2012
5010,35744,3/21/2009,Not Specified,44,2587.53,0.02,Regular Air,401.85,55.94,6.55,789,Alberta,West,Consumer,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,3/23/2009
5012,35776,2/4/2009,Medium,36,213.74,0.06,Regular Air,-32.15,5.81,3.37,439,Manitoba,Prarie,Consumer,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,2/6/2009
5011,35776,2/4/2009,Medium,9,118.66,0.05,Regular Air,32.68,12.97,1.49,439,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,2/6/2009
5013,35777,9/8/2010,Critical,35,136.72,0.09,Regular Air,5.91,4.13,1.23,357,Newfoundland,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,Newell 325,Wrap Bag,9/10/2010
5014,35780,1/17/2011,Medium,6,28.55,0.01,Regular Air,-4.50,4.28,1.6,731,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,1/19/2011
5016,35782,8/5/2011,Low,13,1330.73,0.06,Delivery Truck,-450.10,105.49,41.64,424,Manitoba,Prarie,Corporate,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,8/10/2011
5015,35782,8/5/2011,Low,42,6427.18,0.09,Regular Air,2097.10,165.98,19.99,424,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,8/12/2011
5018,35811,1/3/2012,Critical,6,10.39,0.1,Regular Air,-3.24,1.76,0.7,149,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,1/5/2012
5017,35811,1/3/2012,Critical,49,741.57,0.1,Regular Air,352.41,15.57,1.39,149,Alberta,West,Corporate,Office Supplies,Envelopes,Park Ridge� Embossed Executive Business Envelopes,Small Box,1/4/2012
5021,35812,1/22/2010,Critical,19,851.52,0.08,Regular Air,307.64,47.9,5.86,108,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1938,Small Box,1/24/2010
5020,35812,1/22/2010,Critical,2,59.93,0.09,Regular Air,-147.81,30.73,4,108,British Columbia,West,Small Business,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,1/24/2010
5019,35812,1/22/2010,Critical,24,2722.85,0.08,Delivery Truck,-112.62,113.98,30,108,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Hon Comfortask� Task/Swivel Chairs,Jumbo Drum,1/24/2010
5023,35813,4/21/2009,Critical,21,156.31,0.06,Express Air,-9.81,7.59,4,604,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Master Giant Foot� Doorstop, Safety Yellow",Wrap Bag,4/21/2009
5022,35813,4/21/2009,Critical,21,7841.57,0.05,Express Air,2347.18,363.25,19.99,604,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Hoover WindTunnel� Plus Canister Vacuum,Small Box,4/21/2009
5024,35814,3/27/2012,High,11,324.52,0.08,Regular Air,154.02,29.18,8.55,381,British Columbia,West,Home Office,Furniture,Office Furnishings,"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Small Box,3/28/2012
5026,35840,5/29/2010,High,49,3492.6585,0.08,Regular Air,1181.81,85.99,0.99,626,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Accessory34,Wrap Bag,5/31/2010
5025,35840,5/29/2010,High,36,173.08,0.04,Regular Air,81.63,4.91,0.5,626,Yukon,Yukon,Home Office,Office Supplies,Labels,Avery 508,Small Box,5/30/2010
5028,35841,5/8/2011,Medium,48,5163.0105,0.07,Regular Air,1448.33,125.99,8.08,471,Quebec,Quebec,Small Business,Technology,Telephones and Communication,M3682,Small Box,5/9/2011
5027,35841,5/8/2011,Medium,23,230.41,0.06,Regular Air,94.39,9.9,1.39,471,Quebec,Quebec,Small Business,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,5/9/2011
5029,35842,5/24/2012,High,18,53.79,0.03,Regular Air,11.55,2.88,0.99,645,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Avery 474,Small Box,5/26/2012
5030,35845,1/6/2011,High,15,5713.48,0.05,Delivery Truck,-712.53,376.13,85.63,393,Quebec,Quebec,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,1/8/2011
5031,35847,1/30/2009,Critical,23,361.65,0.08,Express Air,-144.27,15.98,8.99,21,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,1/30/2009
5032,35875,6/14/2011,High,31,348.92,0.06,Regular Air,28.47,10.98,3.37,448,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars� Softgrip Scissors,Small Pack,6/14/2011
5033,35877,5/25/2010,High,30,129.71,0.08,Regular Air,-100.61,4.28,5.68,240,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 199,Small Box,5/28/2010
5034,35878,8/13/2010,Medium,11,485.46,0.03,Regular Air,48.88,40.99,17.48,299,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,8/14/2010
5035,35878,8/13/2010,Medium,45,161.67,0.08,Regular Air,-7.71,3.6,2.2,299,Ontario,Ontario,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Wrap Bag,8/15/2010
5036,35905,2/19/2012,Low,20,37.4,0.09,Express Air,-17.18,1.68,1.57,393,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,2/24/2012
5038,35908,12/12/2010,Not Specified,45,529.28,0.1,Express Air,-30.27,12.21,4.81,23,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,12/13/2010
5037,35908,12/12/2010,Not Specified,40,240.18,0.06,Regular Air,-160.21,5.78,7.64,23,Ontario,Ontario,Small Business,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,12/14/2010
5041,35910,11/24/2010,High,36,660.059,0.05,Regular Air,-0.65,20.99,1.25,543,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory29,Small Pack,11/26/2010
5040,35910,11/24/2010,High,25,161.72,0.09,Regular Air,-121.18,6.48,8.4,543,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 212,Small Box,11/26/2010
5039,35910,11/24/2010,High,28,881.501,0.02,Express Air,334.53,35.99,3.3,543,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory9,Small Pack,11/25/2010
5043,35936,1/21/2009,Medium,40,4152.55,0.03,Regular Air,813.33,105.34,24.49,783,Alberta,West,Corporate,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,1/22/2009
5042,35936,1/21/2009,Medium,41,312.26,0.08,Regular Air,-10.38,7.84,4.71,783,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,XtraLife� ClearVue� Slant-D� Ring Binders by Cardinal,Small Box,1/22/2009
5045,35938,11/17/2012,Not Specified,48,628.33,0.09,Regular Air,-226.62,14.03,9.37,456,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,11/18/2012
5044,35938,11/17/2012,Not Specified,6,1770.7,0.05,Delivery Truck,-448.25,280.98,57,456,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,11/19/2012
5046,35940,5/27/2010,Critical,47,136.63,0.03,Regular Air,-162.61,2.88,5.33,690,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery File Folder Labels,Small Box,5/30/2010
5047,35968,3/3/2012,Not Specified,21,141.2,0.05,Regular Air,-74.44,6.23,6.97,34,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,3/5/2012
5049,36001,3/28/2011,Low,47,564.39,0.09,Regular Air,51.82,12.95,4.98,30,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,4/1/2011
5048,36001,3/28/2011,Low,45,1038.82,0.05,Regular Air,-78.36,22.38,15.1,30,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,3/30/2011
5051,36003,10/31/2010,Medium,48,1031.18,0.01,Regular Air,349.82,19.98,5.77,577,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,11/2/2010
5050,36003,10/31/2010,Medium,40,207.42,0.04,Regular Air,-115.35,4.91,5.68,577,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,11/2/2010
5052,36005,9/17/2010,Low,1,29.65,0.05,Express Air,-16.54,14.98,7.69,358,Newfoundland,Atlantic,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,9/21/2010
5053,36033,12/19/2009,Not Specified,15,83.02,0.06,Express Air,-54.01,4.98,4.62,386,British Columbia,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,12/19/2009
5054,36034,10/16/2012,High,10,19.36,0,Regular Air,-1.02,1.76,0.7,479,Quebec,Quebec,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,10/18/2012
5055,36038,8/16/2012,High,26,95.26,0.02,Regular Air,-89.06,3.28,5,766,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,8/18/2012
5056,36065,2/17/2010,High,31,538.3,0.03,Regular Air,-63.98,16.98,12.39,486,Quebec,Quebec,Small Business,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,2/17/2010
5057,36067,7/4/2009,High,37,6176.29,0.04,Express Air,1499.94,165.2,19.99,399,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,7/6/2009
5058,36068,2/5/2009,Critical,23,6133.18,0.06,Delivery Truck,1243.17,279.81,23.19,43,British Columbia,West,Small Business,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,2/6/2009
5061,36069,12/5/2009,Low,20,102.61,0.09,Regular Air,-92.01,4.98,7.44,626,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,12/7/2009
5060,36069,12/5/2009,Low,15,2758.22,0,Regular Air,966.81,170.98,13.99,626,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Tenex Antistatic Computer Chair Mats,Medium Box,12/12/2009
5059,36069,12/5/2009,Low,13,453.09,0.09,Regular Air,107.74,35.94,6.66,626,Yukon,Yukon,Home Office,Office Supplies,Envelopes,"Tyvek � Top-Opening Peel & Seel � Envelopes, Gray",Small Box,12/10/2009
5063,36099,9/17/2010,Low,15,926.3,0.09,Regular Air,-503.80,64.65,35,179,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,9/22/2010
5062,36099,9/17/2010,Low,32,85.49,0.08,Regular Air,5.72,2.88,0.7,179,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,9/22/2010
5064,36101,8/20/2012,High,3,446.05,0.09,Delivery Truck,-271.26,140.98,53.48,779,Alberta,West,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,8/21/2012
5065,36102,5/20/2010,Not Specified,36,461.4,0.03,Regular Air,36.39,12.07,6.2,439,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Eldon� 500 Class� Desk Accessories,Wrap Bag,5/21/2010
5067,36103,4/29/2012,Critical,45,1335.316,0.03,Regular Air,701.66,35.99,0.99,184,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,Accessory31,Small Pack,5/1/2012
5066,36103,4/29/2012,Critical,10,55.82,0.01,Regular Air,-28.85,4.82,5.72,184,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,5/1/2012
5068,36130,9/13/2012,Critical,23,394.8,0.1,Regular Air,-113.80,17.98,4,520,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,9/14/2012
5071,36131,5/17/2009,High,26,493.43,0.07,Regular Air,120.18,19.84,4.1,647,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,5/18/2009
5070,36131,5/17/2009,High,26,130.97,0.09,Regular Air,-83.42,4.98,6.07,647,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1897,Small Box,5/18/2009
5069,36131,5/17/2009,High,43,354.96,0.07,Regular Air,151.27,8.34,1.43,647,Saskachewan,Prarie,Home Office,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Wrap Bag,5/19/2009
5072,36132,4/9/2012,Low,3,604.576,0.03,Delivery Truck,-572.69,236.97,59.24,188,Ontario,Ontario,Home Office,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,4/14/2012
5073,36133,8/20/2011,Medium,6,128.56,0,Regular Air,-7.84,19.98,8.68,396,Ontario,Ontario,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,8/21/2011
5074,36134,11/22/2010,Low,6,826.9735,0.01,Regular Air,-413.33,155.99,8.99,17,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,R280,Small Box,11/22/2010
5075,36135,5/30/2011,Not Specified,33,999.226,0.02,Regular Air,381.17,35.99,3.3,38,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,Accessory9,Small Pack,5/31/2011
5076,36160,11/22/2012,Low,12,2218.891,0,Express Air,79.54,205.99,8.99,712,British Columbia,West,Home Office,Technology,Telephones and Communication,TimeportP7382,Small Box,11/29/2012
5077,36161,1/16/2010,Critical,6,29.19,0.03,Regular Air,0.65,4.49,1.49,444,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,Small Box,1/17/2010
5078,36163,11/5/2012,Low,32,463,0.07,Regular Air,24.61,14.45,7.17,187,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,11/5/2012
5079,36196,8/6/2011,Not Specified,7,39.01,0.07,Regular Air,-38.44,4.98,4.32,359,British Columbia,West,Consumer,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Small Pack,8/8/2011
5080,36196,8/6/2011,Not Specified,6,62.03,0.09,Regular Air,17.31,9.77,6.02,359,Newfoundland,Atlantic,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,8/7/2011
5081,36224,5/3/2009,Medium,15,1765.45,0.09,Express Air,374.82,120.98,3.99,679,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Small Box,5/5/2009
5083,36229,9/21/2012,Not Specified,24,3590.33,0.01,Delivery Truck,-31.73,146.34,43.75,327,Ontario,Ontario,Home Office,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,9/23/2012
5082,36229,9/21/2012,Not Specified,12,1465.29,0.02,Regular Air,373.50,120.97,7.11,327,Ontario,Ontario,Home Office,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,9/24/2012
5084,36230,6/10/2009,High,7,57.03,0,Regular Air,-31.38,7.28,3.52,360,Newfoundland,Atlantic,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,6/10/2009
5085,36257,2/27/2012,High,43,894.51,0.08,Regular Air,294.21,20.89,1.99,688,Alberta,West,Small Business,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,2/29/2012
5088,36262,7/27/2010,Not Specified,26,4701.69,0,Express Air,1148.90,205.99,2.5,26,Alberta,West,Corporate,Technology,Telephones and Communication,V70,Small Box,7/27/2010
5087,36262,7/27/2010,Not Specified,23,136.81,0.01,Regular Air,-30.51,5.68,3.6,26,Alberta,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme� Preferred Stainless Steel Scissors,Small Pack,7/28/2010
5086,36262,7/27/2010,Not Specified,23,164.02,0.03,Express Air,-47.64,6.68,6.15,26,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1968,Small Box,28/7/2009
5090,36292,2/7/2010,Critical,37,816.65,0.09,Regular Air,-182.80,22.84,16.87,692,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1982,Small Box,2/7/2010
5089,36292,2/7/2010,Critical,21,109.87,0.05,Regular Air,-98.17,4.98,7.54,692,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,2/8/2010
5092,36293,12/30/2010,Medium,25,165.36,0.09,Express Air,-94.79,6.48,7.49,4,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 220,Small Box,1/14/2011
5091,36293,12/30/2010,Medium,13,1272.83,0.04,Regular Air,250.47,100.98,7.18,4,Prince Edward Island,Atlantic,Small Business,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,1/10/2011
5093,36294,8/20/2012,Medium,46,611.16,0.04,Regular Air,100.22,12.95,4.98,361,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,8/22/2012
5094,36295,9/4/2010,Medium,10,278.1,0.09,Regular Air,68.10,30.56,2.99,607,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Surelock� Post Binders,Small Box,9/6/2010
5095,36323,10/18/2010,High,5,85.89,0.08,Regular Air,-48.88,15.98,6.5,587,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,10/20/2010
5096,36354,6/5/2012,Medium,13,4567.36,0.07,Regular Air,889.31,363.25,19.99,603,Manitoba,Prarie,Home Office,Office Supplies,Appliances,Hoover WindTunnel� Plus Canister Vacuum,Small Box,6/7/2012
5100,36355,12/2/2009,Medium,43,90.93,0.05,Regular Air,-72.50,2.08,2.56,457,Quebec,Quebec,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut� Forged Office Shears by Acme United Corporation,Small Pack,12/3/2009
5099,36355,12/2/2009,Medium,10,125.95,0,Regular Air,15.73,11.55,2.36,457,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,12/3/2009
5098,36355,12/2/2009,Medium,6,129.5,0.02,Regular Air,65.49,20.28,6.68,457,Quebec,Quebec,Home Office,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,12/2/2009
5097,36355,12/2/2009,Medium,9,61.43,0.09,Express Air,-42.98,5.4,7.78,457,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,12/2/2009
5102,36356,12/25/2011,Medium,33,117.77,0.08,Regular Air,47.98,3.75,0.5,359,British Columbia,West,Consumer,Office Supplies,Labels,Avery 510,Small Box,12/27/2011
5101,36356,12/25/2011,Medium,45,4768.59,0.01,Delivery Truck,-593.80,100.98,45,359,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,Hon Valutask� Swivel Chairs,Jumbo Drum,12/27/2011
5103,36357,1/14/2012,Not Specified,38,17605.77,0.01,Delivery Truck,-370.04,449.99,49,784,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,1/15/2012
5105,36358,5/13/2009,Not Specified,22,823.07,0.02,Regular Air,318.25,37.94,5.08,458,Quebec,Quebec,Corporate,Office Supplies,Paper,"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,5/14/2009
5104,36358,5/13/2009,Not Specified,28,865.35,0.06,Regular Air,-159.25,30.42,8.65,458,Quebec,Quebec,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,5/15/2009
5106,36359,11/23/2011,High,2,68.66,0.06,Regular Air,-29.60,30.98,5.76,172,British Columbia,West,Corporate,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,11/24/2011
5107,36387,11/7/2011,High,32,616.39,0.09,Regular Air,148.28,20.89,1.99,778,Alberta,West,Corporate,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,11/10/2011
5108,36390,10/12/2012,High,3,329.63,0.05,Regular Air,-541.33,125.99,8.99,12,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,M70,Small Box,10/14/2012
5110,36416,11/30/2009,Low,46,132.01,0.04,Regular Air,6.93,2.88,1.01,221,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,12/4/2009
5109,36416,11/30/2009,Low,44,276,0.08,Regular Air,-98.53,6.48,5.82,221,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1998,Small Box,12/4/2009
5111,36418,1/27/2012,Not Specified,33,207.92,0.08,Express Air,-124.84,6.23,6.97,509,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,1/28/2012
